"delta","eta","t1","t2","t","t2opt","t2opt_true","t_true","a2true","a1true","y1","y2","cen","x1","x2","a1","a2"
1,1,581.225220178187,103.657004135019,684.882224313206,103.657004135019,107.637168571472,647.180804771824,1,1,581.225220178187,103.657004135019,1614.80623962723,0.145251412845682,1.66898824630771,0,1
1,0,1033.38576481455,73.5854334244968,1129.71113169063,96.3253668760868,135.34332597497,661.779368199579,1,1,1129.71113169063,0,1147.6059086388,0.189864439442754,1.93856921703555,0,0
1,1,1603.74258450838,153.927292837049,1757.66987734543,153.927292837049,159.939579451173,1167.98275464404,1,0,1603.74258450838,153.927292837049,3226.42514800327,1.09004771202803,1.8097272523446,1,1
1,1,1425.39125703475,98.0039824734575,1549.44888480554,124.057627770795,103.502692203634,1264.49456929809,0,0,1425.39125703475,98.0039824734575,3190.17580346404,1.20346824479755,0.928523835190572,0,1
1,1,724.643536627885,182.952944686442,936.415190694065,211.771654066181,144.915470975873,1154.67505339035,1,0,724.643536627885,182.952944686442,1618.46699192527,1.07367749188095,1.69255920760334,1,0
1,1,621.974519584967,118.132768968991,740.107288553958,118.132768968991,89.4680329691547,644.827449540969,1,1,621.974519584967,118.132768968991,1895.96278810938,0.137965521828737,1.44061466425192,0,1
1,1,643.572166979409,246.96153112885,911.123811049763,267.551644070354,133.843020671963,1228.14357085883,1,0,643.572166979409,246.96153112885,1906.6025468736,1.16179859464755,1.56016005913261,0,0
0,0,1494.28659485993,59.0097917775743,1553.29638663751,59.0097917775743,105.423331378576,1150.75630089995,0,0,1552.09562899545,0,1552.09562899545,1.06882094022119,1.12445896624122,1,0
1,1,613.890646007226,55.8949684601151,685.339987537655,71.449341530429,105.35123256469,1335.97905599149,0,0,613.890646007226,55.8949684601151,1397.41895909453,1.28202811045805,0.908971355855465,1,1
1,1,832.546895832888,142.594744564531,975.141640397419,142.594744564531,105.065829450415,1301.38684605076,0,0,832.546895832888,142.594744564531,1904.45826921812,1.24455111353192,0.937405889318325,0,0
1,1,807.171767372188,78.5381449995798,895.128653521722,87.9568861495342,95.8758458893744,891.013988120953,0,0,807.171767372188,78.5381449995798,2373.26733335342,0.70337160956813,1.17347533204593,1,1
1,1,723.727030644024,117.008408290072,840.735438934096,117.008408290072,116.236919352428,752.850473570198,1,1,723.727030644024,117.008408290072,2317.70122755488,0.447733267610893,1.65163817019202,1,1
0,0,1534.48188187715,127.98930653001,1666.7569674608,132.275085583653,123.054142617932,1203.70409975954,1,0,692.10841935128,0,692.10841935128,1.13308404477779,1.46587403621525,1,0
0,0,1758.74720573685,132.045003908549,1913.98628587917,155.239080142315,90.0829452972455,824.621931528162,0,0,454.786509322003,0,454.786509322003,0.592750023549888,1.07635284417775,0,1
0,0,661.377030487149,76.3587715124188,761.496165133373,100.119134646224,177.369496658016,1161.87269978923,1,0,635.688283806667,0,635.688283806667,1.08255482676206,1.94183582547121,0,0
1,1,1310.01947875988,109.448289521316,1443.20472452017,133.185245760288,162.659048780384,1254.36722450275,1,0,1310.01947875988,109.448289521316,2153.85514686272,1.1919807440415,1.7925775770098,1,0
1,0,687.672045306655,137.578094331943,825.250139638598,137.578094331943,138.216025950666,745.119177461426,1,1,825.250139638598,0,1075.99544320256,0.42708835066529,1.87586420178413,0,1
1,1,537.281813090598,114.401130076194,665.902555837535,128.620742746937,93.2301087489303,839.258153747453,0,0,537.281813090598,114.401130076194,2146.89840664149,0.617883359042462,1.16568572351243,0,1
1,0,756.981629219747,102.846935521923,876.173122543134,119.191493323387,111.967247898931,667.610655319917,1,1,876.173122543134,0,1353.77392643131,0.207410304590594,1.69497913459782,0,0
1,1,1291.32085339446,108.322352442019,1413.63273213462,122.311878740157,107.918122388924,1187.87062622693,0,0,1291.32085339446,108.322352442019,1445.40463648085,1.11416799072875,1.15707472118083,1,1
1,0,605.51696150097,110.648897587077,733.99574879361,128.47878729264,119.809736734264,743.550764352219,1,1,733.99574879361,0,1168.55891649611,0.422874082222115,1.69880341577809,0,0
1,1,1238.62913865162,134.065261972457,1372.69440062408,134.065261972457,157.760517331486,1324.64375764739,1,0,1238.62913865162,134.065261972457,1710.83330222903,1.26985548588214,1.72515190539416,1,1
0,0,1243.64837418216,102.103031295319,1345.75140547748,102.103031295319,161.913577602866,1097.19147925468,1,0,667.248058947735,0,667.248058947735,1.00072713304777,1.85855572673026,1,1
1,0,631.751622156723,186.505261959999,818.256884116722,186.505261959999,110.951112194222,959.691883229497,1,0,818.256884116722,0,1112.87805822212,0.809446111393627,1.45781980024185,0,1
1,1,650.77997669575,169.547795604153,832.270704360172,181.490727664422,115.848807232429,917.091291765209,1,0,650.77997669575,169.547795604153,1680.09875053537,0.744581460165791,1.53613939622883,1,0
0,0,929.58391340908,111.660826572883,1074.60771816157,145.023804752489,159.615828412971,941.163638383045,1,0,1028.37289001327,0,1028.37289001327,0.781595746935345,1.92286391442176,1,0
1,1,823.324836395148,83.7981193903464,922.619590501904,99.2947541067559,118.731874722045,693.876410202465,1,1,823.324836395148,83.7981193903464,1282.13802978902,0.284587722732686,1.73936435065698,1,0
1,0,960.26613190661,46.3495716719143,1013.33667233514,53.0705404285255,114.502071496759,715.676593148994,1,1,1013.33667233514,0,1190.15253358521,0.346456758747809,1.67081985860132,1,0
1,0,1101.68276390149,80.164979699446,1181.84774360093,80.164979699446,90.581740744315,917.906172307994,0,0,1181.84774360093,0,1904.15709819645,0.745850252259988,0.941658600070514,1,0
1,1,306.988628642011,145.987559656648,503.81523562341,196.826606981399,145.350473709366,688.908486427415,1,1,306.988628642011,145.987559656648,857.94664538962,0.270216882664245,1.99760352661833,0,0
1,1,782.655236614084,119.164367923085,924.626502946029,141.971266331946,116.52195496042,662.802531626865,1,1,782.655236614084,119.164367923085,1439.98461177122,0.192954210278112,1.75024180845357,0,0
1,1,722.034528542537,109.682129670586,831.716658213124,109.682129670586,120.302866825549,898.972988301234,1,0,722.034528542537,109.682129670586,1428.51995347836,0.716075696623884,1.5939871804323,1,1
0,0,860.782227832063,78.7570066223214,939.539234454384,78.7570066223214,94.2814562800217,731.919759707234,1,1,895.485034538433,0,895.485034538433,0.39134178013308,1.41110248779878,1,1
0,0,686.271809841018,113.63972397528,827.304662546673,141.032852705655,132.364571665322,735.125143895731,1,1,783.569638291374,0,783.569638291374,0.400081497046631,1.83191946621519,0,0
0,0,1309.23426832204,133.22640726176,1457.11979455405,147.885526232002,121.966186267156,902.96626408211,1,0,433.995395968668,0,433.995395968668,0.722407418426592,1.60877702380531,1,0
1,0,1202.20392735509,69.3467049068152,1271.55063226191,69.3467049068152,140.095808249341,1171.71331157889,1,0,1271.55063226191,0,1838.01317831967,1.09460332217161,1.6424319206737,0,1
0,0,1007.67539635291,104.671799121017,1114.16698595448,106.491589601572,121.331998924492,1235.07780582599,1,0,167.604236491024,0,167.604236491024,1.16984178249491,1.43447255785577,0,0
1,1,1119.85255904034,124.240283717402,1244.09284275774,124.240283717402,109.62752871686,851.231710245725,1,0,1119.85255904034,124.240283717402,2104.78718514092,0.638120530673768,1.50706544774584,0,1
1,1,611.754565771427,139.022463215981,781.307187888125,169.552622116697,121.1130244808,664.122203051697,1,1,611.754565771427,139.022463215981,1919.91866171988,0.196932346567046,1.79705561532173,1,0
1,0,771.100561517177,84.8370697397964,855.937631256973,84.8370697397964,90.6721897229991,815.939839782213,0,0,855.937631256973,0,901.751561835408,0.577629466413055,1.11320617303718,1,0
1,1,939.099523427987,84.0012887915164,1028.83610008131,89.7365766533256,110.59679266925,829.237259760714,1,0,939.099523427987,84.0012887915164,1389.57355243908,0.600723305915017,1.53209262189921,1,0
1,1,1325.59068568894,112.63015225595,1446.09821039359,120.507524704643,112.225873414141,1206.93836176832,0,0,1325.59068568894,112.63015225595,3203.74575588299,1.13691736070439,1.26479453044012,1,1
0,0,566.644906242833,110.272468198998,676.917374441831,110.272468198998,119.53753232633,953.568134968756,1,0,234.039590274915,0,234.039590274915,0.800301257488318,1.55442502857186,1,1
1,1,888.510236497598,155.440748900232,1043.95098539783,155.440748900232,129.295885731843,1233.59685061312,1,0,888.510236497598,155.440748900232,1111.56654076614,1.16812778542982,1.51458141261246,1,1
1,1,690.936922360373,85.0694966337558,776.006418994129,85.0694966337558,87.7651003230133,721.522423476815,0,1,690.936922360373,85.0694966337558,1617.4864874074,0.362726913401857,1.219486189913,1,0
1,0,629.505275506042,175.103117696915,847.561906928442,218.0566314224,170.702602755994,1287.94379629536,1,0,847.561906928442,0,1821.69331703335,1.22971752756508,1.83875952369999,1,0
1,1,1400.40323768449,96.7150261818129,1497.1182638663,96.7150261818129,111.924791380547,1112.65040331547,0,0,1400.40323768449,96.7150261818129,3265.28671788224,1.0207145698485,1.37204256416298,1,0
0,0,1409.07702993152,121.231600766369,1539.3310137721,130.253983840574,115.584880853958,1300.50630122332,0,0,1341.25098504592,0,1341.25098504592,1.24358418586897,1.25643301154487,1,1
0,0,944.670601044668,112.708197347584,1063.69969744615,119.029096401484,119.969562878272,1046.46850298859,1,0,1030.41484109126,0,1030.41484109126,0.933109205649234,1.50913163279183,1,0
0,0,812.513209208404,97.51689244414,918.162812895305,105.649603686902,99.868844680577,935.559542565313,0,0,725.945039116777,0,725.945039116777,0.773063987914938,1.23979525193572,0,1
1,1,1361.94602903902,87.6955548073706,1449.64158384639,87.6955548073706,114.128762055883,1095.2917770016,1,0,1361.94602903902,87.6955548073706,1637.57085286538,0.998251528244,1.42231480530463,0,1
1,1,1486.99710683057,259.350307107393,1746.34741393796,259.350307107393,168.133308803021,1066.16703003473,1,0,1486.99710683057,259.350307107393,2760.45567034369,0.95975040148478,1.92104006134905,0,1
1,0,407.45002391887,182.861850544758,590.311874463628,182.861850544758,127.733136481076,829.876944329104,1,0,590.311874463628,0,1980.48713277094,0.601824899935164,1.71174468290992,0,1
1,1,679.266242878353,82.8967237272374,783.224803262403,103.95856038405,147.214070667287,888.193873286211,1,0,679.266242878353,82.8967237272374,2290.71367355979,0.698842921336181,1.85279364262242,1,0
0,0,525.9359859376,173.006884898228,751.385317997633,225.449332060033,145.264673436514,753.622478255857,1,1,121.69775867369,0,121.69775867369,0.449783101303037,1.92952810272109,0,0
1,1,409.610218565064,73.883807839878,483.494026404942,73.883807839878,88.2218812636529,753.34481372658,0,1,409.610218565064,73.883807839878,1994.56590589703,0.449046085884329,1.15047064456157,0,0
1,1,1265.10009259168,73.7342183282683,1338.83431091995,73.7342183282683,102.311680639299,1029.82883436317,0,0,1265.10009259168,73.7342183282683,2079.74216005482,0.910211267406121,1.18320155488327,1,0
1,1,620.041805536644,67.1339949620449,689.637108253258,69.5953027166143,96.3564330602766,699.761473495079,1,1,620.041805536644,67.1339949620449,957.266962582403,0.301479049648624,1.47201305669732,0,0
1,0,644.576741222436,90.3307921678337,759.098760659211,114.522019436775,164.640449151053,1107.17994476816,1,0,759.098760659211,0,786.942436918616,1.01367353033042,1.87457742632832,1,0
1,1,856.097215933961,98.0078856507209,954.105101584682,98.0078856507209,101.811232681206,699.448596073781,1,1,856.097215933961,98.0078856507209,1815.22836045665,0.300584609468933,1.5411813198356,1,1
1,1,323.370224763113,184.881424986466,508.251649749579,184.881424986466,123.990745248906,680.972183473916,1,1,323.370224763113,184.881424986466,1514.16984709393,0.247042917455547,1.80761756561697,1,1
1,1,543.990855174352,97.3596826879893,672.077853115859,128.086997941507,156.544390722755,857.266109120681,1,0,543.990855174352,97.3596826879893,930.065676150125,0.648211975416634,1.9485950299073,1,0
0,0,1053.39069060859,147.092330998411,1237.57752869878,184.186838090195,152.588019345816,971.143029825097,1,0,1235.42059902102,0,1235.42059902102,0.826391084305942,1.84978035036474,1,0
1,1,700.495378178376,107.123986539319,832.349546495515,131.854168317138,91.2635254037117,906.459422103932,0,0,700.495378178376,107.123986539319,2699.94325122686,0.727923237045761,0.98458077989053,0,1
1,0,551.861751721005,98.961279200204,650.823030921209,98.961279200204,110.128837177812,855.395159567353,1,0,650.823030921209,0,701.203900086693,0.645090767284855,1.51015462162904,1,1
1,1,895.337288136677,124.219654292482,1033.17154337446,137.834255237779,105.222732386737,1092.74981484712,0,0,895.337288136677,124.219654292482,1248.664852799,0.994932234722655,1.19199897956569,1,1
1,1,862.046235064908,77.1925081114489,955.398813382978,93.3525783180691,101.044092647982,1121.48966775662,0,0,862.046235064908,77.1925081114489,2460.64271417998,1.03201877291314,1.01983783524483,0,1
1,1,1965.05590657476,142.71304650914,2107.7689530839,142.71304650914,163.831858928811,1334.91747346644,1,0,1965.05590657476,142.71304650914,2923.35116638574,1.28089250185061,1.76821612613276,1,1
1,1,546.377933901202,53.6432071343984,604.617106643345,58.2391727421435,87.1119136186754,706.878957386002,0,1,546.377933901202,53.6432071343984,1195.60004022478,0.321718890557531,1.23559329421259,1,1
1,1,900.117785115924,134.191458144406,1050.88859885137,150.770813735447,135.86723540165,1110.25026110435,1,0,900.117785115924,134.191458144406,2537.32997645178,1.0176296133548,1.63298664330505,1,0
1,1,592.979100358331,213.385055983333,852.422564407458,259.443464049127,143.243644378395,935.391428977961,1,0,592.979100358331,213.385055983333,2451.13734287455,0.772807260430418,1.79088101142552,1,0
1,1,550.994540398359,98.0652780454621,653.825886115,102.831345716641,117.58721712466,1025.47904025865,1,0,550.994540398359,98.0652780454621,2434.65276516171,0.904164483922068,1.49491373307537,1,0
1,1,1256.64149283171,45.1245487411187,1303.78413912082,47.1426462891039,90.4597729637977,724.33962189841,0,1,1256.64149283171,45.1245487411187,2508.79815893919,0.370520746833645,1.31249676733278,0,1
1,1,1093.53453444708,69.8287179016033,1163.36325234869,69.8287179016033,103.244726098111,1083.5486964928,0,0,1093.53453444708,69.8287179016033,2347.90039493162,0.982852519515436,1.14082131909672,1,0
1,0,1049.86067094456,101.104334736718,1150.96500568128,101.104334736718,108.363661722804,1126.88323448234,0,0,1150.96500568128,0,1724.65252091642,1.03887271613115,1.24610331335571,0,0
1,1,771.528315853894,104.780892709029,885.581227963809,114.052912109915,107.589600528764,738.359274170121,1,1,771.528315853894,104.780892709029,1797.00442478769,0.408861055020243,1.56958209648728,1,0
1,1,645.669425109186,91.9314455577442,737.60087066693,91.9314455577442,112.554527966277,664.090087190625,1,1,645.669425109186,91.9314455577442,1919.08157252964,0.196835627506953,1.70548388625029,0,1
1,1,1068.79294043056,70.8426628063332,1156.85753115731,88.0645907267495,84.6823019108749,772.104712497409,0,1,1068.79294043056,70.8426628063332,1654.35684037976,0.498240357553586,0.964781740913168,1,1
1,1,747.336247408515,112.557828919432,859.894076327947,112.557828919432,142.948162596329,1196.74023762418,1,0,747.336247408515,112.557828919432,2353.5547405097,1.12479524404742,1.65630436500069,1,1
0,0,1427.92332341973,103.636890588587,1540.93195988212,113.008636462389,108.809057932482,1153.15077283395,0,0,836.626509786583,0,836.626509786583,1.07179039629176,1.22685821708292,1,1
0,0,1192.66205052886,104.740320474491,1314.93193834381,122.269887814946,130.29470673813,872.890268355447,1,0,972.824284248054,0,972.824284248054,0.674014075775631,1.70949329615105,1,0
1,0,988.76971782554,55.4801632380649,1054.72579380155,65.9560759760101,84.8296974632658,740.535035781111,0,1,1054.72579380155,0,1980.83316721022,0.414745892540086,1.05407306554262,1,1
0,0,1601.24060708306,129.387332730879,1737.87272596056,136.632118877502,117.505401691093,1319.1430081319,0,0,1062.69975642208,0,1062.69975642208,1.26391081210226,1.29103686911985,1,1
1,1,868.972377922793,55.3377045423268,924.31008246512,55.3377045423268,96.5538922307028,815.974278206103,0,0,868.972377922793,55.3377045423268,2481.07940913312,0.57768976094434,1.32264797629323,1,0
1,1,657.192471606756,123.178569677264,780.37104128402,123.178569677264,132.603954107757,860.654440395495,1,0,657.192471606756,123.178569677264,1997.14884740031,0.653847252936102,1.73901590155438,1,1
1,1,559.602362890612,56.5142409187086,623.354426898297,63.7520640076843,90.5810410804998,788.356687458249,0,0,559.602362890612,56.5142409187086,1072.45185758907,0.528500909288414,1.15898219589144,0,1
0,0,667.778114353081,223.703758776438,904.410393716961,236.632279363879,112.317964674033,1190.07406878407,0,0,109.340483509004,0,109.340483509004,1.11681546692038,1.28763059752528,1,1
0,0,1622.51349322146,100.538220736934,1723.0517139584,100.538220736934,109.423678753722,1259.96751179412,0,0,316.481693135574,0,316.481693135574,1.19834459331818,1.11907976854127,1,0
1,1,430.720420492987,77.0985236899098,507.818944182897,77.0985236899098,101.345147951,876.552906532876,0,0,430.720420492987,77.0985236899098,1899.61559400818,0.67999580524629,1.38177751996554,1,0
1,1,1024.02372119712,50.4632037480182,1082.20058101495,58.1768598178337,131.726829600956,938.230756560922,1,0,1024.02372119712,50.4632037480182,1945.74860494347,0.77713703982532,1.68448649200145,0,0
1,1,928.74038810392,93.1296525958326,1028.98789522425,100.247507120327,102.419317470129,983.336964013437,0,0,928.74038810392,93.1296525958326,1938.21621508819,0.844216932679992,1.25270087393001,1,1
1,1,1866.31755103894,92.8397002303291,1986.49996904146,120.182418002524,179.76416560001,1257.39537014959,1,0,1866.31755103894,92.8397002303291,2245.05446570996,1.19542527694255,1.91627277205698,1,0
1,1,1267.8312213448,104.726827952189,1372.55804929699,104.726827952189,100.875502070458,1193.70323434312,0,0,1267.8312213448,104.726827952189,3020.2658484745,1.1211653080117,0.925125037762336,1,0
0,0,445.463139206088,80.2460153143109,526.333848419252,80.8707092131637,90.5799688567468,680.646388877489,1,1,333.0811210908,0,333.0811210908,0.246085837082937,1.41550917897839,0,0
1,0,467.305745567877,73.8931264030739,554.538241373592,87.2324958057154,77.9966523651781,639.316915788069,0,1,554.538241373592,0,832.195574301295,0.120800574563909,1.06808578334749,0,1
1,1,988.109750282199,130.869968237235,1118.97971851943,130.869968237235,145.45563689611,1312.67318797648,1,0,988.109750282199,130.869968237235,1780.12519663218,1.25688705500681,1.62850627820008,0,1
0,0,568.085414247583,84.3768865890597,652.462300836642,84.3768865890597,142.061984817542,745.126472889648,1,1,579.549391544424,0,579.549391544424,0.427107932479121,1.9101638692664,0,1
1,1,1239.4225099601,100.946429382993,1345.03433629318,105.611826333081,121.96608521848,1126.33800044916,1,0,1239.4225099601,100.946429382993,1870.24663153684,1.03818134524859,1.49036076562479,1,0
1,1,1679.82098772885,117.678276759869,1829.22185403378,149.400866304936,105.834504381815,1337.46166235028,0,0,1679.82098772885,117.678276759869,2601.03239687854,1.28361259242287,0.922642723005265,1,1
1,1,1076.42146820764,99.2055471938353,1183.65224517615,107.230776968509,97.5087596381719,881.922010437493,0,0,1076.42146820764,99.2055471938353,2878.1312381998,0.688719469367061,1.24442125200294,1,1
1,0,778.135255465483,53.6312474019564,831.766502867439,53.6312474019564,111.616081144073,953.884314505949,1,0,831.766502867439,0,1025.06239018403,0.800774857820943,1.46854084811639,0,1
1,0,569.506307925736,66.4515422713154,641.266692149927,71.7603842241909,85.3893868657778,680.092809534087,0,1,641.266692149927,0,1500.99946360569,0.244458546931855,1.24628084471915,1,1
0,0,1123.66283466864,77.645261314916,1218.41008878971,94.7472541210724,93.4274351243588,945.883147400637,0,0,724.419832695276,0,724.419832695276,0.788741483699996,1.00187531646807,1,1
1,0,1066.17649570636,229.976080652222,1296.15257635858,229.976080652222,174.490905111579,1167.01852215568,1,0,1296.15257635858,0,1901.08777235728,1.08886786251329,1.91901532728225,1,1
1,1,2671.16149889233,101.825425311283,2780.0371492156,108.875650323271,112.134443799627,1203.53917562316,0,0,2671.16149889233,101.825425311283,4069.41452645159,1.13288829729194,1.26610684427433,1,1
1,1,828.545092205056,94.6958246044462,923.240916809502,94.6958246044462,114.7308315725,722.255326942306,1,1,828.545092205056,94.6958246044462,1916.22115857481,0.364757429603487,1.66645195123274,0,1
1,0,499.489455127918,98.8128317727192,614.275368517488,114.78591338957,116.957588536935,713.447486893313,1,1,614.275368517488,0,1599.47966733016,0.340217669799458,1.69968259625603,1,0
1,0,564.365171792861,152.126468734876,749.299137229757,184.933965436896,145.61259072059,972.443910893526,1,0,749.299137229757,0,1264.1054226784,0.828303426650818,1.79057322344743,0,0
0,0,574.320866252472,82.5448199322673,656.865686184739,82.5448199322673,113.245100746592,767.490346952843,1,1,125.307775544934,0,125.307775544934,0.486251804244239,1.60459870204795,1,1
1,1,647.476335853127,106.386803568708,753.863139421835,106.386803568708,115.554899514011,712.509628812765,1,1,647.476335853127,106.386803568708,1058.3264107404,0.337586852349341,1.68558710224461,1,1
0,0,2283.58889444371,72.7446912713583,2374.52855851746,90.9396640737509,99.6683778303089,1137.79733562754,0,0,1274.21044325456,0,1274.21044325456,1.05264215803705,0.953519353433512,1,1
1,1,1079.80059058149,180.615196871211,1260.4157874527,180.615196871211,154.55162327061,1141.9097109852,1,0,1079.80059058149,180.615196871211,1698.89660145831,1.05779617843684,1.77898664774839,1,1
1,1,1688.1295657118,156.218455721441,1889.80311153893,201.673545827132,172.01105757237,1146.14892077953,1,0,1688.1295657118,156.218455721441,2516.91926874752,1.06308976736618,1.91078979093581,1,0
1,1,804.113549255499,203.202180924667,1007.31573018017,203.202180924667,108.604793003657,1213.92270859734,0,0,804.113549255499,203.202180924667,1993.90594582606,1.1451604326698,1.14722470398992,1,0
1,1,630.537967072964,100.884900692861,731.422867765825,100.884900692861,145.280455379061,725.928885413091,1,1,630.537967072964,100.884900692861,1947.76600617094,0.374904112101067,1.95774351963773,1,1
0,0,847.836218907973,251.591720670684,1099.42793957866,251.591720670684,107.703636188552,1018.98032462435,0,0,916.616308433004,0,916.616308433004,0.895082463603467,1.3695286890259,1,0
1,1,592.723855793111,136.705026951845,731.52047958518,138.796623792069,102.844264475848,914.851298163457,0,0,592.723855793111,136.705026951845,1637.77105468103,0.741087909142952,1.36963158629369,0,1
1,1,983.19630917033,43.2174523340821,1032.62764345317,49.4313342828411,90.5029907404303,802.155856790712,0,0,983.19630917033,43.2174523340821,2197.89178616704,0.553289891623426,1.13131976509467,0,1
1,1,680.441963958695,127.941361358359,821.973354309031,141.531390350336,117.405260414558,836.809052621974,1,0,680.441963958695,127.941361358359,837.135175156548,0.613708444850054,1.60189897569362,0,0
1,0,807.000685491083,83.9160047333783,895.455631062621,88.4549455715379,98.2371559682858,866.36962427637,0,0,895.455631062621,0,1794.7047325084,0.663302336246707,1.29464604423847,0,1
1,1,327.710000553697,97.0362690222248,439.417072885954,111.707072332258,109.226957416941,652.140013557539,1,1,327.710000553697,97.0362690222248,1000.75013173052,0.160518567184918,1.68159040685277,0,0
0,0,470.712368385354,92.854939646118,563.567308031472,92.854939646118,89.4718799958266,656.02277129963,1,1,503.185700392351,0,503.185700392351,0.172391001377255,1.42775885688607,0,1
1,0,418.040008954577,123.695276379019,541.735285333595,123.695276379019,101.19095348004,653.853977607863,1,1,541.735285333595,0,1701.07446014881,0.16576810139697,1.58409866243601,0,1
0,0,1137.78372451775,143.216874619684,1308.92775861443,171.144034096687,139.907168845673,944.392365124305,1,0,1070.85554883815,0,1070.85554883815,0.78648817258887,1.75629083903041,0,0
1,1,453.539236039115,44.6398428037013,503.935554936341,50.3963188972259,80.750182166174,647.784687045152,0,1,453.539236039115,44.6398428037013,1101.97398963869,0.14711673611775,1.15741732397582,1,1
1,1,839.356409237892,98.4163054879533,937.772714725845,98.4163054879533,114.63016835447,1084.2415531338,1,0,839.356409237892,98.4163054879533,2420.20908278989,0.98376570309978,1.43322663484141,0,1
1,1,507.21828015311,103.589691805852,641.845512089794,134.627231936684,130.45649283391,634.523675454157,1,1,507.21828015311,103.589691805852,1419.86466031311,0.105749200037681,1.92414377864916,1,0
1,1,852.1710103514,73.7453407759781,925.916351127378,73.7453407759781,115.412975300686,987.819507295383,1,0,852.1710103514,73.7453407759781,1993.38498100604,0.850714280193206,1.49162812663708,0,1
1,0,767.669905766462,123.988878485347,891.658784251809,123.988878485347,141.26802403267,690.485219547339,1,1,891.658784251809,0,1972.33796673827,0.274789134371094,1.96027778168209,0,1
1,1,492.349316138328,84.6754226817167,577.024738820045,84.6754226817167,109.74963287873,765.279782044005,1,1,492.349316138328,84.6754226817167,1391.41743246514,0.480482990252785,1.56757101225667,0,1
1,1,1192.14596006861,102.397562164162,1302.29927310918,110.153313040575,129.478030930574,1167.11239105398,1,0,1192.14596006861,102.397562164162,2131.31612149374,1.0889827647456,1.54602049000096,1,0
1,1,1327.15933417079,76.744263796473,1404.72291960938,77.5635854385841,114.493729157464,1105.70046768881,1,0,1327.15933417079,76.744263796473,2093.10010693611,1.01176331504015,1.42123882474843,1,0
1,0,800.711112000577,59.4660541429481,867.972242469082,67.2611304685046,106.643847624196,1158.17650114501,0,0,867.972242469082,0,1275.42084935121,1.0780029506702,1.15364623505157,0,1
1,1,670.215883483044,114.59086590275,786.609373302375,116.393489819331,98.3402534809341,764.406497819968,1,1,670.215883483044,114.59086590275,1088.75699928482,0.478199425758794,1.43121701481286,0,0
1,1,851.794501455877,77.3582632083128,929.152764664189,77.3582632083128,95.4462068268223,917.023649653975,0,0,851.794501455877,77.3582632083128,1162.35930269249,0.744476088811643,1.11739994280506,1,0
1,1,1433.72214186529,109.705132200433,1545.0037089119,111.281567046614,110.031269972103,994.114248976397,1,0,1433.72214186529,109.705132200433,1823.50939159805,0.859788769513834,1.4285349587677,0,0
1,1,976.179058421466,69.0462015399037,1049.49484364879,73.315785227319,98.0706924152519,871.840730704742,0,0,976.179058421466,69.0462015399037,1852.89376598323,0.672295369931962,1.27999986272771,1,1
1,0,659.569943453956,57.8546535877934,724.455111355724,64.8851679017681,97.5527748179513,929.652407981501,0,0,724.455111355724,0,938.95133594051,0.764015373464208,1.17062966569792,1,1
1,1,537.665046290749,66.2869444018726,619.215562400808,81.5505161100589,77.0536925278523,652.884674114719,0,1,537.665046290749,66.2869444018726,2523.3923592421,0.162801008720417,0.98554060596507,0,1
1,0,655.644994074036,66.3540236205965,738.489385074269,82.8443910002327,85.1611025942617,786.831928396465,0,0,738.489385074269,0,1357.32495128177,0.525735236797482,0.956080720759928,0,1
0,0,932.104534250445,153.404657705246,1106.06988605612,173.965351805671,137.859075062882,1109.47347131562,1,0,422.352574020624,0,422.352574020624,1.01662975942949,1.65155380044598,1,0
1,1,1071.38291459374,169.039420111135,1240.42233470487,169.039420111135,101.140346681051,1160.44646842715,0,0,1071.38291459374,169.039420111135,1542.75704169955,1.08080013803672,0.974230273230933,1,0
1,0,526.578705132304,62.3985167084052,601.355287778023,74.7765826457194,82.4192861312411,711.467002822809,0,1,601.355287778023,0,803.664202359505,0.334658079072833,1.0380734693259,0,1
1,1,949.452347457775,108.81112446592,1088.29944253777,138.847095079991,94.4390602463777,1032.58919904961,0,0,949.452347457775,108.81112446592,2321.43668451849,0.914035303478595,0.912480567744933,1,1
1,1,716.851689810524,96.8356085451688,813.687298355693,96.8356085451688,107.268495602287,780.689084189393,1,0,716.851689810524,96.8356085451688,1658.17043183337,0.514538529925048,1.52621679641306,1,1
1,0,530.498022849188,52.9019197963711,586.186540260167,55.6885174109792,90.2810011228576,727.450591137936,0,1,586.186540260167,0,1878.86677535716,0.379092161555309,1.29733130836394,1,1
1,0,763.772116941263,76.818811677066,845.93933703633,82.1672200950664,101.772083085653,705.148222674914,1,1,845.93933703633,0,1361.06277697254,0.316816051285714,1.53461377271451,0,0
1,1,1462.8423182882,99.8048405656442,1569.17039205746,106.328073769251,110.83671860898,1165.34601717502,0,0,1462.8423182882,99.8048405656442,1789.90664874498,1.08681904621655,1.27337466978934,0,1
1,1,941.903741143927,71.1014143082673,1024.99736620373,83.0936250598046,120.745326121418,740.390160202384,1,1,941.903741143927,71.1014143082673,2641.67930274112,0.414354581541847,1.71172151281498,0,0
1,1,328.441754369366,51.8560685822967,380.297822951663,51.8560685822967,86.3467142877848,649.082390111105,0,1,328.441754369366,51.8560685822967,1013.5016031231,0.151119315940887,1.37678319329862,0,0
